"property_id","price"
"6a4f08cd04d558a56af732d9",189000000
"7216c895aa047c4f405c4941",490600000
"a493488dcd906dc74cf8a604",576700000
"7844b0b2bc65dced90a355c6",637500000
"c1976383069b6b82ab29d092",592900000
"e5cfd99e2308b7b73581dbdc",286100000
"c18c2ea88f4ac53970b53d2c",578300000
"842c9f0e4edf1e5a672ce15e",589600000
"7dd1e46dcbddc6bf5ef694de",583300000
"6cc4f32b39180bd1ec7e117b",627300000
"79e643789a85dc4ffad49a25",582800000
"b3402a9173d289d6db78e09d",703500000
"a446507813234e358db8b573",322600000
"c8ef57ddfb35061d1876f94e",532600000
"360be0df2c003005e3db080e",626800000
"9ab245a4c91877cb7a8661ce",658200000
"a57a34c7486e7a40e8deb316",590600000
"ceba7d0f56f6cb03538962fb",629300000
"d5475993f9db58c3e4baf7a3",481700000
"d37a1dda09e30da13ff5bfc3",604500000
"68a8b8d077a8232723bf37e9",607600000
"e1eea7716ca6490b7640717a",612900000
"4ae6d75b10848d259ecba576",607800000
"17afbce5c0b56732abbea936",584200000
"84a2673eccd3cf3bd7fd3eb0",606600000
"f2f4e6cbafe527b155707f01",700800000
"de2e3a592cda5b76c9573c5c",612000000
"fac651cf404a58f24dc7d286",602100000
"e6f312a0877af26b69855a3d",669300000
"333a643c623a9bc75f3a40f2",608600000
"64593641e470908ef23b46cb",587600000
"ce9f2f0071be658ae75ca6f9",622000000
"9ab385e399a4673732b6a799",628100000
"3429c774b736cefc051e2c55",629300000
"a51ad0372758b2bbfe73f8fd",477400000
"8c801a266256e3fbabe7e3d2",630000000
"ca2f81b8fb6fda20aefb0ccb",509200000
"3c1b1f86087f9b99380e387c",609800000
"b0cad5d612954b8cab18101c",410200000
"7eb991f4c69215377e4dac8f",698200000
"0d130b8bea4321300396fa34",587000000
"8dfa059401e1dca80ae65ae1",647500000
"3e3f264cd0ac7a65ed2349a2",626900000
"112dce80bf512f3f24391d23",578100000
"ff25ded6333278149f8fb68f",605700000
"d555b82c192794e87e9d536f",575700000
"a787382d96ef9fce8f27bc70",883900000
"8c3aa295f7bcfd9a43eb2037",620600000
"13ac95652fb3cf6c43dafc66",581800000
"42fc6a80b882c32f6264ac10",543800000
"1e9c53e09220d689a0210ab9",224900000
"3348706086aa3db5c92259c3",303400000
"66d402a9b7d05f29282ddb00",586900000
"cf88be51d6f31c10e5868ff7",238700000
"30b3f38716be209a894b0942",182800000
"0a5908a92d0ba3e36f54b1f3",319800000
"dd206b6ea2d7f6555109ea39",206600000
"c641febd8bc2ece3e4d2d8b6",279100000
"c11fdc02a288af0572a2bca1",614600000
"35dc60a65969b264ab283d6d",254800000
"d9cb0f637cd4feaaaf8a21c0",431300000
"7e8dfae9a5f1faf8afa706f7",585800000
"a280fe7610c254b935c9dcfc",505800000
"85524880fdc4e4daf90e96fd",206600000
"f361109d06f6609c16724b39",575300000
"3f6b2f0c0876c21755369cb6",627300000
"de26819064a290ce78d8fcc1",252800000
"91be1260a84ab7fa3521c495",733700000
"18c8dc4549d38c918af2972e",288100000
"782b0fb8641849c2c34291e6",273800000
"54933f8b33a4fd6f031ed5be",640000000
"953176c9a901b4f61c030432",484400000
"357e2add3d68167a4f3ce15e",587000000
"90332d50e91925eb9b614bef",542800000
"11723d1d472bf1a3fdd8b72c",603300000
"01f8b6799e2910f7769db175",10700000
"a0d5001f7dd42d7f0c91d2a9",300100000
"d4439c35bcb88e1490916c67",336400000
"4a73dad0ff8a5262e8b07c4b",571600000
"3dd8085a65f24b497ea59557",608000000
"39ef085809bc80e32e7b6af6",480800000
"b98ee16e8fd7d1c75a9da13c",578000000
"16deb26bf740fa61e258f545",704800000
"732a3bd457d7798e1fd892f6",786100000
"1376058cb128a1c7729cd2e9",1043400000
"cac7e7c3e13af91bdc7107e8",583500000
"9f3dfa6e1422f6aeac527c61",399400000
"4dd3d1288ccb66ee4fb9c097",616100000
"15fb97d6a43731d61e95d004",571000000
"dac29573163315edf99e0e7a",506800000
"b93f2864087d41c3c92d43c3",622800000
"cd4656aed92f5c0a0b6b7c0c",622800000
"556210496090b42ac10cf1b8",621900000
"762979729fb21e56a32ed14e",622000000
"ea935b76abe664d5e2c4736f",575300000
"40e9ef1e7c6749b7a8d04ea9",519200000
"058265732a484ac8d5497f5c",637700000
"6f52ea8340cdd283f9a79720",611700000
"cafe7c1ee67458e05c84d5fb",627300000
"3f45ed2f08a2b03b738fbb5e",332600000
"f203b18854b75c4564d7a17d",619500000
"d5333f639d11bc3ab073ed72",590500000
"c14f644116669a160446a945",505400000
"de585856ff546e00a5a4672e",260600000
"7a80663cae7c191b5d025fa0",694600000
"71f80198e68fbba902650b1a",615600000
"f3523e0626df8cea803ead0f",270200000
"619abd5f978b1573761be86d",567200000
"17a2323b855e93533a9f09f2",475000000
"38e8630f2c05ea38e2257c21",577600000
"1e3798d739f85ee0e5a314ca",184400000
"46d0544f411bbfb6b452858c",630300000
"605e7a71eecb13b23ffca0c1",304800000
"7515b37b7ae7c62f3dafbe7d",637700000
"28be121ada9c9303be802474",607000000
"331d54f8a1bd3dabce73d6d9",588300000
"22d167639ccaace593dffa31",614900000
"36cd68fc3ffab79fcaa340ab",281000000
"db924733e88c361cdfab874a",557500000
"64eea2e9a13a8edfe8ac7027",648900000
"97fe6eeed892111bfa20255b",734000000
"b54e6757829ac95e2076d954",523100000
"dd59b8122458557041903207",266500000
"b35c58fc1c05a77433025318",614100000
"c41964afa164d8b75f8dbe92",648900000
"96b3ea80cce599b68f96f86e",642200000
"a4bc87ad4f1ad97c0a63d843",642200000
"16e62269e6aa2ea052d05f71",519700000
"518b37b51f824fa0fb5075d3",601500000
"e083d83369cbc93fb94842a1",798200000
"57deff02895d5286eda10d89",832300000
"7ed35835fbe694bc237abe38",599800000
"b48efa9ddf36e85164354f26",592300000
"5910c9b29a1025bada93a5e1",634300000
"10a650e8cb5425c97f08f68a",597900000
"9e0feca2ec3043ae6f840631",646400000
"35ce37bbecac6b164fa21e6c",427500000
"c4955010d066e013812a85ea",560600000
"d5a83c31bec18d1c3eb9af7d",519700000
"70217bd08583854329722821",491900000
"28e748e7aa0a447731e06706",544700000
"27929c0a3e0fd2d6d2969e03",349600000
"5c5ea0d8bae75e0a5c88414f",579100000
"2233f50cf7b04791cf1ddeaa",609500000
"bf430621f17dcaf17fb91ac7",549700000
"d8dc9de06461e0220bc55906",305700000
"d988975f8c4e6ee8fd8dc1e1",658800000
"bab884e0f99df269805e83a4",631300000
"8fa9b20af1508af7a01e2267",584700000
"b6f195d44ddbe10b78b97191",595500000
"2ab0eeac4a228d5769fb4365",538100000
"347a4deda03bfdde6d1c163d",710400000
"17230f18b30b94606fea047d",295000000
"eab4ae491bbbe7b8ab107229",602100000
"07c753474a847bf2bccd55b7",617400000
"b7ce05400f0261743073e072",428700000
"4a33d213841d2af537aa967a",622100000
"04eb0b590ce7483c615b043b",618800000
"a01a51af09a3dc387a18b58c",198300000
"270b930a9e22d5016ffa4019",605200000
"5ed1320fe84a518e267ff537",592900000
"f04b574dc221473cfd616e22",294600000
"6f7e390aa6135019dc5a828f",481300000
"776d4a19fb3852fe6dcd3ddb",275800000
"b7f164b79658952248866c34",297100000
"aafeff5826516e363471e439",348800000
"eba6a2b80a17a846ae560ece",269700000
"90e62f8656ae504bf6175e0d",318000000
"dc4331d09a1e36baaa6bde53",475900000
"372d67ccb9d251e290891f0a",186200000
"a7801c67a0ddd71c50ba38d3",209600000
"e4d6b81f169cab8ea0244d75",607600000
"cd5c6655243a4be0912bc92a",590600000
"f7a7281a19733251134364fc",629400000
"a716ec25a219961fbe90f367",664600000
"8bd45966c16d4eafb49ee2a2",783000000
"baabbdaa5e8f69fc90d303c1",633700000
"8bed46960db1b2a7954ffbcb",585300000
"dbc123f9502159d660f375ca",551400000
"a4683facc81ccda10e9ae388",585700000
"3a576586fa1aac85c2ffb75b",314700000
"b1fb98d0ba25b21c6647d423",633900000
"97fa4be3ed93c37c048f507c",298600000
"cf184cc576effe39c0f857b8",629800000
"784f67fcb2d009d352740ed1",607200000
"f4d6ce332121f814aa663fca",619500000
"c87ae84ef029febca1e633e8",613500000
"e876c6fd9c161861fb92ad5a",617500000
"9047c4764f2c6b1a10b87e99",746200000
"234c94e9a248ae57bb5a0771",608900000
"a49c2976ca4f24f3a6b622e3",416300000
"ffc171cf73514bed077339a6",236600000
"fba83f5feea2522888377066",388700000
"1a593800d5785ecc36c25ead",602100000
"ab157c9601861dc387a91b82",606600000
"f87f8003f15b0fbc12609514",622800000
"f44d035ea2b15b2c69d4da50",562700000
"fc815b59cce7934f816f0502",599700000
"32915b77ca68000ba9eed6d8",606600000
"cb083fa7ff634f424a351840",470000000
"4f3c7b9bc78f882f858b3d3a",287000000
"53d33316e237830ad463a26b",190700000
"f5d852e25d51377686c43bc8",631100000
"64731b6eaf4fd2bb6c155013",602100000
"dad7e45e4706ab2564ef9cf1",318500000
"255914e9b13ad94efa6ed365",768400000
"5a8950a64b4aea4ac13dad45",644400000
"70f51b4abf26651111305b1b",996500000
"8919ca18fff7571002e440ec",618700000
"f776a4e0c8c82b3d29756b34",621900000
"7ea4af39a7e577ffbd600f0d",476500000
"45fc0d46c7a4df7ff6976fce",489600000
"7cdcecc706fc7c79cce45b20",604900000
"3503f56e09e639be4762ff2d",708700000
"f70ac0d227db6f5333aa821e",532900000
"20db610da64f80afc1621b12",35500000
"c80ef212c870e2f20ed2234a",613600000
"7dc68d5cac1b7fcdab35586e",206800000
"a478fb93a131fee4119bb9f9",618600000
"7749b2b534213ec7b536372b",182500000
"43e59f5312e304fc21c1e052",762700000
"82a7920524816f3db7f5a4ca",599800000
"1a7e331d9ff88ae5efafa8ea",697000000
"a57350d4c79a415137281cb7",145800000
"f3a6132006d54d0e22a17e84",661500000
"14caab87a129f51b2b70508e",239600000
"ba2423d79744d763aa3744f8",702300000
"1caac10c1121a795a172889b",636800000
"40768729f2697b87ed6519d1",612700000
"843234d3c6c20bb60a17fbee",603500000
"cd2e4dff930a1c7a1a569992",631100000
"5a6eab133b7e95155f6a9012",442400000
"5bba6c40aeb129c433d2c58e",1003700000
"ad3c644b506498127c7beef1",493500000
"a379656c49f4cb1cfc5b3f03",575800000
"998c1a6ace613d8a7468ba5c",608800000
"dd610d7ece83bb02dcd7a22f",652400000
"539467d04a2b3e78c592b11b",212900000
"e40fe4ac43cabe82c03dda59",416800000
"5561eab714583013b422e7d4",614000000
"d9110b2b5b1c02766da9e24e",589300000
"c72cf05b93b9c290c063b08b",627200000
"d71cc157c0c43935989009f5",571200000
"4199eaa19ddf8ac436bb2ba3",703100000
"d23d12bd86def2657038a481",592900000
"ca438e13d8aa6285858da0aa",606600000
"a173eb804f4bcf6bfe889417",700800000
"9b3677d498c2ccf69c756ec7",621900000
"f8c787390e4c6d2e99fc7c3d",690700000
"a188aa896d1b4520ccd6b65f",283200000
"9fa39c9eb4b10a20dda6c3c2",733300000
"7bc9022fa1eadbd9ab39acd9",572500000
"46f0731f62232b32eb733dc3",621200000
"b6767d1e329ff5e28c42f632",581100000
"abde4b06769fcb1d5577fa7f",477400000
"1496d159d31717ce254f67a7",547000000
"1470749d0d2551a93827e441",571200000
"3ac517f74dbf8cdc8feadfe8",578600000
"fc6616c62030a53d2aa46b12",894700000
"8497f34947cb4c0ff18a0eaa",189000000
"3b2936127f5a4684a1d3de22",656900000
"dab58562904cd13a93d913e1",499100000
"69d1e47b6bdc57512f1838a5",601600000
"23c7f9a0534a4ae6a24e38a6",604700000
"640e9fe41fb79ecba89d8951",608200000
"31f6a25d56f3bb36386d07ae",588500000
"bfb30ae71cdca27f5a5494c6",581500000
"baacf0dbd690644d74f3a929",644200000
"cdcb874d2e62220d12230632",623100000
"1421bdbd9cf7572b799b732c",601000000
"ee9e5adab1455d38edfcaa6e",824400000
"1fae43a9450fae02919962b9",583000000
"5f9ee280509afd55d24f39b7",617400000
"82902f2082dd405ab538ff58",622800000
"eae52c81f779a61f57cb5b58",486900000
"4ec0aee1b202642d2739068b",515900000
"f4c6c3210a3c2eb935c6d5bb",656500000
"14a14706d405569501327924",183200000
"146a5a4f3d111dc7b955ce42",681700000
"99bdce7cdea643b0442976f5",672400000
"733c7cdfd50db77066a67140",242700000
"de328410e22767c66d919423",635800000
"d0116b53467b3081664fb268",58300000
"dc722ea5c4d62773f9fb6bbc",649900000
"e84605e3aadd50b064c8eac3",559500000
"31a3719e57ab1425e7267fad",599200000
"34993717af3f861b9735df6e",576500000
"543822711986a454cfd764e3",646200000
"5bbc4ff9cc3ddacb39469e27",494700000
"d7ced905983af0800c19b7fe",589600000
"02d5bac2567ee9e19041ad42",604200000
"f4897a8a0a911a2acfb8e8c7",700800000
"4ba19ab08d1fe7f72d0dd37a",694600000
"b7c07f8afe037d55bddb8e41",571000000
"40b20b5a3a986802d64f7675",319900000
"01fb5931cb55f5308382818e",1171600000
"7cd0c7174b957df1f004fc88",762200000
"ca13bacbf6dc8d1b09fe4c67",720400000
"0ed0dc77661be57aab63bc83",625400000
"d03558acc19951a882bd568b",246100000
"b8cca0d70fb46f3a31473e98",578600000
"f665a58fa8eda69547c1a159",592000000
"8aa5ae4637ba83e672cd3ab9",416200000
"a6da1996f66e545041d920d6",515900000
"b828609eff041a68fa243a12",627100000
"3f39a260b81dd7de1dff2b31",603100000
"40fd167916ff071afdc44792",703300000
"6ca31945172976c3a11732c6",545800000
"1437d1f1601d26a3dca7594f",457700000
"ebab054e5f256bf4e382002a",621900000
"0838d0df248d723da4e25ea9",595800000
"7a134e45b9ebe710c6c6efe6",602600000
"6e9c7f27d6b89c5f9696fae6",209600000
"bd12c705950c46e679c34bf6",608800000
"fa2c1092f17ce021964f8953",563700000
"e3202b635974f7a3367c0ff9",703100000
"49bdf0f970af03d83a57dcff",589600000
"91af29fa680d8033188ffc39",584500000
"cb626b981c0997d254388e76",212900000
"155a8e4186d1626fdda4d0ee",605600000
"d337476c2cfa780518523a6b",602000000
"7c3ea8523ece273991a190da",543600000
"674c02227165e1c7189c54e4",616800000
"17056748001fd65cb961b384",700800000
"f56bca5bebfc765162c8cae0",605500000
"5f4b0ec9c7452b888b33c3e8",613900000
"13dbc077e552640736267a49",287000000
"cb645955c851790e83e696a7",626500000
"649cca8c83352caf7442f20a",593100000
"fc8836e71725949c5f3fa7f7",701000000
"4f431d80287051ca323f2c08",637700000
"42defcc69fa22e4c858f3c24",590200000
"291a2f9022933c9d81311e81",590200000
"d48a061a2040d851937413aa",626500000
"55d2ad80322427ee3426dceb",631400000
"8c41bfacbc1a6ab831b26fa8",626500000
"c7214222fefdd8d2ad7f8f8f",617900000
"b3d9a095c9c73004643c9e78",626500000
"d49aeae19e13909e75dda2b6",626500000
"dd10dcc52d2549df85f2a8ec",274800000
"6732b448d2e4f32679f235ad",606800000
"f08a5c2992cfee4c0910f68c",626500000
"e3a62f080c25f404ca995e06",626500000
"7634d584c3042533942e2dc0",589000000
"ae58dee872922a9c678dbfcc",587200000
"5ec01e911785dbd5b49b166c",516800000
"9bc12d9c9ad95064412c3413",637600000
"7acdaa0cee1ee62e15f4490b",622100000
"d76d5b14d0acc5295b8057e2",480500000
"32f3364ac1fabdd13db1cfe5",164100000
"8cab957b322f1aba06bae4ad",613500000
"e3dc8b417819e9afe3fc7d0d",599400000
"c71fbecd8f7310c201adbf40",697000000
"54c9bffcdc46819f67e4b3d1",610100000
"4d94a2295f612b96264a0db8",576500000
"874f4a836cb74be301e068cd",614200000
"a18925f908acda4171bfbe36",368800000
"a587c7419568288d68c46feb",573100000
"19994da77ce4f2db3efe6660",595400000
"9c4dece6127f1f3f3bc1e0f7",350200000
"09c28a830f8093802384071c",600200000
"5766f7cfab59c920081e3046",350200000
"964b7d9de17c1ce396fb83fd",564900000
"44f77a86369d6607753adc09",564700000
"7f25471be85adf0baeb8ebbc",283900000
"6859481703fb0cb34c1e564d",298600000
"7ba0c14dce0cb09ef5735d9f",428700000
"62cd6a29e98a5b7a5ad38050",428700000
"9c6d7e6260e4fe83d43706d4",574500000
"5dbcb55dbba823dc31b041f6",590600000
"85abc5c0353c5b678f087824",416200000
"56dd1bc39664f8e9f316851b",584700000
"b23341faa7307d9d6009c6d8",545700000
"2af941adae2e8dfd66542055",230100000
"268f887f25d416dcd3c0c9c2",695800000
"9ddc7272fe43f07035d3da63",608800000
"4002635ca8b087877ad22d5b",591200000
"b515b1caa608ff42574e5a06",434200000
"710542343cece039a279dbee",557400000
"187a143dbd6d4bd81d6d9c32",601900000
"26db92c003c8e67d92d88aaf",581400000
"641ac8f4f60ae2b9cf6add93",326200000
"784714647351cb6745c867b1",557600000
"5fcf1e2ab4edf13ec844decf",440100000
"2575d932e98c421bbb38b267",584900000
"af9d2f5f62bf74a7fa9c74f4",599600000
"4db8d529af9f718e6d81a85d",212700000
"9a3368605e5f563e29182f3b",570500000
"5ff696d8369101b6dc60e2ed",524500000
"95ade3ab8dc04237acd6441a",595300000
"607ed21e896eb5ffb50d5ead",380500000
"40d9a852bbed67a6036c6d8b",635800000
"97badba651a94721af5df3f0",571200000
"b2f089146c30929c4836f0fb",416200000
"936307e2f478c3ff7b9652e3",575100000
"b6d5cb459999de084965e993",589600000
"aeb66f808982c6308d891f55",641500000
"cf8418c60f4e54dfa09b1e6e",579100000
"1dcf71e8fbfef2c6534576df",607600000
"c78b16f05ef58855da0d4f2f",331900000
"19ecf1fc86396ada203c2a19",320200000
"985fc7ab5aabf1831ce3d298",532600000
"8aaeae6bcfcee5ad928ce28d",625600000
"1a93cae134c79a43b13ce656",703100000
"ffad647e8ee35eaea6378fb6",695600000
"c21a3eaa136ef8a912ce7b74",610500000
"fabe0f299a4e4bc6f51d54b9",594200000
"5af99278b1091dca9b0b0332",593100000
"3f0c845deec1c24472a35efd",724400000
"c10f25fd39dd36287a6cde73",701000000
"f37d31c512866b575780c4b7",622000000
"5d34f871e5a5cb3a655a0b13",758600000
"95bb852a958d7b16fd676e3c",606800000
"24857a7a80d5f13a52eeb054",600800000
"f9796e9d13fe1becef435e54",477500000
"1c2739878e452a340a4e8972",868100000
"698f3f1929a2dbbc69865b65",600500000
"bc230105784ca8640e499ca2",603100000
"622fdba953206a65224f2c82",589000000
"6765fc17d98c08142d3d7757",545500000
"6f35fcba4ffd6a58bce85892",567500000
"d8654c08e95b39e3b4891cd9",608500000
"33305df46dc2186c7e3f727e",582000000
"0cec193a20d720af010383b1",595800000
"734efe04fa6b326ae1d072e8",323700000
"69190139558b2ef3eface18d",295400000
"bb084299ad23f245d7cc5b69",276200000
"d4c7b3372d70b898b167b92a",695600000
"4a119b1bbf04b4bd6051c5b1",626900000
"f844345b6224bc76bc3c6f91",244600000
"052505ca8210e5e651fc0b63",585000000
"5731cdf8cac0b8371d786c90",592000000
"594d8d78af90086bf8cdf09c",610800000
"fcaddcc78938f3a234dd2d3f",676300000
"1574958978c9b5d23d9521b5",584400000
"55902baa0ece72e2e8c869d6",607700000
"46161effff173111bb6c3a32",613100000
"b3fcd9cbfd485e4e1da6c89c",608400000
"213ddc1761cd6b018349786a",603500000
"be3b1df5f008636e14bec3fe",698000000
"dd27922be5b6f730f8b4e058",286100000
"cd2aeb1b2649ef421102def7",418500000
"a226b4af016a772dc7e39ac8",633700000
"dcef5b332fd31d0ed8d754f3",622200000
"481492907baba4574d4a6f35",703100000
"10e5e54ab66b58b3f41ec381",589200000
"d48866a153ea0fd23a858cd6",447100000
"d273a2075d28e343a657d9de",612500000
"90a711f776d53cf654614649",606300000
"f87c76eb5071c5b309e3ac3a",200500000
"74df03749e60c216a3e1292f",303000000
"03a84af05df0f577e09d60c1",599400000
"78682041182f01ee4db04e8e",585300000
"25c76b5a1da0c2d8158b3732",637700000
"af8f09175265e1546200ff86",621000000
"c8d4ffb290aa9cea002e8d67",218100000
"cb89ad8156c3428ac80a4db3",289100000
"7602cb1e6fef087d8ee81aac",615400000
"00c75d59ed4777481a50cbd3",664600000
"fd36cffb856c2a14982a5fa9",266500000
"06ccfa37fa6b011ac38422de",523700000
"257b533b6a66b40d0f097c55",466100000
"736eef4bb36681acbcc3c41b",524000000
"e1a4437b17f7bec650d8cd97",425700000
"ecabfcb8ce9bb47ec3089c7e",425700000
"a5a46af0c9fb5c0a03855660",447200000
"920b50f4355cd2674ceee068",613800000
"410e5af026805ec8088f2e71",607100000
"efa0c01632d13ab59f629ab1",480400000
"5965d19a68a8414b0419bc68",589900000
"64955a117f2d9264eb59fa82",577300000
"8cd46b5c9cbd056d3712f155",600500000
"65f736c3fee3d14c31a57d1f",472200000
"66e9c614882d58c022de7a2c",592000000
"8c787c1e6161b18601e6d7de",600400000
"29a115ba5b198689fce5f93b",279100000
"de8ee990e70c8e5ad167dc89",578600000
"0b65098a19c2fc1caa6577ed",703100000
"70ea0403b722a1dae1ff9b18",672200000
"5c77e242474e477513b60ad8",596100000
"1655a92b20740a11a5889519",582000000
"1709b1446b20b21482dd2d36",606600000
"e5dba7fa0cfb81488b0c331e",243000000
"d09dc3a3270073e5f1cb353c",590600000
"368e740cb71b9175fe5b7b6a",582000000
"b8a8ad4c0215077d3e5aa472",644300000
"1f4a78e094987ce29f054fb8",615000000
"aae3a99ac764b8e9bfc562cf",612600000
"a63ecc5539e8725af4128cb5",617700000
"a29e18f37ded2e901181d7d2",592100000
"14ead7469d05e5eacce6a575",532900000
"1cbf39c44f6b0fdbf9554845",521200000
"9012294b64280c565a88a1d8",631200000
"dc0e9ce44b9932c6e48a9390",749800000
"a4f272acb4b3b4f5fc72e99d",485800000
"b0a7295da89516be1c44512e",454000000
"b638b937d4f62949b9eb9fce",592800000
"cadd4a6e1075b57f7b74c63e",664900000
"a88f4eeeeac5ccd1ba9b8a4e",634400000
"29616bf14b5f1cd42786a91d",664900000
"f03f97ca55e9a43928c18237",186400000
"5fb9bd3aee2e1320dcbea448",261200000
"34bcfc2f0cefad790922879e",301000000
"8c9849cf3d20991e5126420b",711400000
"ca7b9296080c9fc9fb232782",645500000
"63a5989d0dad994a6af7734c",615600000
"7d25023ecf668945c87e0666",590500000
"fde3d4a4a819b1fa40530238",533100000
"e3338ac993873aca45755dc8",694600000
"bfeab1b12dd82efa96efac31",505400000
"2d564574f0191164ff1d068b",270200000
"5529d858e9c9e3e92ce8a95a",439400000
"2755af908b841e9024718b3d",583600000
"623df36ea9610ed5c58dbd8b",501800000
"77924a3c7880310a4822e5a7",260600000
"24fd0b7f75feda5db89a4127",554600000
"c2b9a3b2747f32d26c8219fe",567200000
"3c3c7861a9727bedf5e3cb29",646500000
"822ba8fd3c7392bda84461a4",577600000
"4625168852b335b223a05bb3",477400000
"b732ff1637ec53286e890865",630300000
"706bddaf0b87e4f076247450",553700000
"917218fe1425d2c222da1ed3",475000000
"7ac0428c4b7197ca14f3b86a",614900000
"e828e83be8651bc2e07641e2",490000000
"4d069f925100b6cad0b657b8",281000000
"a50640d13126880a423521e8",588300000
"45e92799de1a5334c3d2d72f",184400000
"93ca9e75cbeaceee69b4f0e4",557500000
"8fc4070ce12262679c381515",648900000
"63182bbbd5f94cea67de2d8b",549700000
"6e163c3a0e30e7bf1e909661",734000000
"3cd016f68705e73b819cf74b",642200000
"3da41d55a2b9f78c2b10c75d",597900000
"0eb8f10c9d5ded1b09f60baf",491900000
"330c37fb5065311564fd35a2",519700000
"b849cef46f19e13d3fc9d5c5",634300000
"7bc034984b19479f29886cc9",641700000
"5cae4522fa829a1614739b64",646400000
"bf6bd06201e60a4c98c8623d",622000000
"549ebb2f616d50ca778e92cb",434300000
"448ad6cf4b43298a39c7b5e6",305700000
"e9a37a1a4150461126dbb6e9",671800000
"1d4c50978603ef41377af057",266500000
"bb71a24bc5ea4051d84ecacd",601500000
"286ab2411118455780314355",519700000
"045108344bf09b01b597e7ce",798200000
"d714e15ab5c2d5a2503bffcb",611000000
"60823c81f0b98e8a57192a9b",599800000
"dfa988a524343181a0d3ead5",642200000
"fe8bcbd17b16ad023a202843",592300000
"69fe76202cd89637a15de1d4",544700000
"e7cf67cbc08fa04be9f0a3d4",427500000
"670583e7a2ec6e337429fbf9",560600000
"796935018bf2b241646a2dae",648900000
"5f5856dd16c0e5131835e650",349600000
"ea2e380226005bb55c724ce1",775500000
"f40defb11ff73ba4e3db7611",537200000
"a4b2dd2771f49951c027eef2",614100000
"a949ede7227c8f8587715029",658800000
"83f402857435d4fadb27fa36",631300000
"36ab522893b5f01caea4cd0d",584700000
"8e4875b7ecd0898571f0b1ae",594700000
"7ef3f8bfd0368696369ac957",459800000
"73ec13a5687c542137eb9a41",428000000
"6334eb4a37d102ee00c6e2a1",469100000
"fab91f0b03598c943fa425dd",598400000
"c57c3c7edd591e16c0b7c1f6",674300000
"03aea1b6ff072f117ec733af",547400000
"91b57e8d6c41b7afe949bcba",301600000
